times,x1,y1,vx1,vy1,radiusl,x2,y2,vx2,vy2,radius2,x3,y3,vx3,vy3,radius3
230.41,-1,-1,-1,-1,-1
230.51,-1,-1,-1,-1,-1
230.612,-1,-1,-1,-1,-1
230.71,-1,-1,-1,-1,-1
230.81,-1,-1,-1,-1,-1
230.91,-1,-1,-1,-1,-1
231.01,-1,-1,-1,-1,-1
231.112,-1,-1,-1,-1,-1
231.21,-1,-1,-1,-1,-1
231.311,-1,-1,-1,-1,-1
231.41,-1,-1,-1,-1,-1
231.51,-1,-1,-1,-1,-1
231.61,-1,-1,-1,-1,-1
231.71,-1,-1,-1,-1,-1
231.81,-1,-1,-1,-1,-1
231.91,-1,-1,-1,-1,-1
232.01,-1,-1,-1,-1,-1
232.11,-1,-1,-1,-1,-1
232.21,-1,-1,-1,-1,-1
232.31,-1,-1,-1,-1,-1
232.41,-1,-1,-1,-1,-1
232.511,-1,-1,-1,-1,-1
232.61,-1,-1,-1,-1,-1
232.713,-1,-1,-1,-1,-1
232.81,-1,-1,-1,-1,-1
232.91,-1,-1,-1,-1,-1
233.01,-1,-1,-1,-1,-1
233.11,-1,-1,-1,-1,-1
233.21,-1,-1,-1,-1,-1
233.31,-1,-1,-1,-1,-1
233.41,-1,-1,-1,-1,-1
233.51,-1,-1,-1,-1,-1
233.61,-1,-1,-1,-1,-1
233.71,-1,-1,-1,-1,-1
233.81,-1,-1,-1,-1,-1
233.91,-1,-1,-1,-1,-1
234.01,-1,-1,-1,-1,-1
234.11,-1,-1,-1,-1,-1
234.21,-1,-1,-1,-1,-1
234.31,-1,-1,-1,-1,-1
234.41,-1,-1,-1,-1,-1
234.51,-1,-1,-1,-1,-1
234.61,-1,-1,-1,-1,-1
234.711,-1,-1,-1,-1,-1
234.81,1.9307179797571807,1.7153287848581733,0.0007275100555878682,-0.0013761763117475405,0.1653499148101614
234.913,-1,-1,-1,-1,-1
235.01,-1,-1,-1,-1,-1
235.11,-1,-1,-1,-1,-1
235.21,-1,-1,-1,-1,-1
235.31,-1,-1,-1,-1,-1
235.41,-1,-1,-1,-1,-1
235.511,-1,-1,-1,-1,-1
235.61,-1,-1,-1,-1,-1
235.71,-1,-1,-1,-1,-1
235.81,-1,-1,-1,-1,-1
235.91,-1,-1,-1,-1,-1
236.01,-1,-1,-1,-1,-1
236.11,-1,-1,-1,-1,-1
236.21,-1,-1,-1,-1,-1
236.31,-1,-1,-1,-1,-1
236.41,-1,-1,-1,-1,-1
236.51,-1,-1,-1,-1,-1
236.61,-1,-1,-1,-1,-1
236.71,-1,-1,-1,-1,-1
236.811,-1,-1,-1,-1,-1
236.91,-1,-1,-1,-1,-1
237.01,-1,-1,-1,-1,-1
237.11,-1,-1,-1,-1,-1
237.21,-1,-1,-1,-1,-1
237.31,-1,-1,-1,-1,-1
237.415,-1,-1,-1,-1,-1
237.51,-1,-1,-1,-1,-1
237.61,2.2219189288561227,0.38167130348094935,0.007127657247150315,-0.003275684201301467,0.34548991179614963
237.71,2.2378588749032144,0.36153029940634995,0.0207232656482714,-0.02096613683507844,0.3534811210487627
237.81,2.2551223617476626,0.3253904301864566,0.045110207651021444,-0.07561705770413013,0.3339632902574901
237.91,2.2627765690918764,0.3054540131398899,0.05157967106699515,-0.1010873057690498,0.32848566674464025
238.01,2.270185836326254,0.29554875081945503,0.056502711812596876,-0.100642370638134,0.331131828376479
238.11,2.26955617030472,0.2800050946652828,0.04302105452263713,-0.11240548990808759,0.3276868786200079
238.21,2.266416138535009,0.2661961424654535,0.027733602687022463,-0.11768143943457553,0.32406039129059333
238.31,2.264833468503285,0.2592012954250894,0.01919120709821128,-0.10832076294775732,0.32534533414497296
238.411,2.2596868559138867,0.24880529393892983,0.005870853548710388,-0.1074986726736395,0.32393709478585075
238.51,2.249007527392185,0.2287308729241909,-0.014743309390967872,-0.1245598131921733,0.3171520348795236
238.61,2.2430481528677655,0.21307374065525875,-0.022780547358996952,-0.13029630414593812,0.31332206383051836
238.71,2.234143976344595,0.19177471393284265,-0.034495474630057914,-0.14491652686925477,0.3059541352640612
