times,x1,y1,vx1,vy1,radiusl,x2,y2,vx2,vy2,radius2
12.941,1.9509053543213009,1.9388057996664212,0.0,0.0,0.18501700548673958
12.966,1.9528747190045148,1.9375800684395756,0.0,0.0,0.18537002178069925
12.991,1.9492466623370905,1.9359410662970153,0.0,0.0,0.18476892646839224
13.016,1.9510869892507485,1.9368336395431331,0.0,0.0,0.18563900754858811
13.041,1.9527389359883156,1.9388456612475065,0.0,0.0,0.18543631176916506
13.066,1.948446533640212,1.9362470975320198,0.0,0.0,0.18599284241070232
13.09,1.9536664629379057,1.9419653539638138,0.0,0.0,0.1856059389292358
13.116,1.9529031401815464,1.9397689962492906,0.0,0.0,0.18543820078861958
13.141,1.9579506270023765,1.9482620348423092,0.0,0.0,0.1863152893912964
13.166,1.9604061197675628,1.9177544610687445,0.0,0.0,0.16095459253791342
13.191,1.9608926510688933,1.9206560862692852,0.0,0.0,0.16273985615623196
13.216,1.9293414954368853,1.935952450854333,0.0,0.0,0.1630169918471341
13.241,1.953453018123266,1.94319811105645,0.0,0.0,0.1854902429772267
13.266,1.9631238683597614,1.917649616117326,0.0,0.0,0.16008713170764996
13.291,1.9309528089765384,1.9341856123823005,0.0,0.0,0.16378868609648564
13.315,1.9260766125666777,1.9062884089481564,0.0,0.0,0.13599219443355853
13.341,1.953498588940402,1.9424910439803411,0.0,0.0,0.1858246885670661
13.366,1.9577642172022443,1.9455961875909056,0.0,0.0,0.18617954678434387
13.391,1.953406299623827,1.9395475534806468,0.0,0.0,0.1854839248864589
13.416,1.9267714993155087,1.910101619180502,0.0,0.0,0.13695206967291648
13.441,1.9637615650493916,1.9234226694052579,0.0,0.0,0.16278859937560428
13.466,1.9492555849913504,1.940939438547416,0.0,0.0,0.18541410005683925
13.491,1.9268064988847693,1.9050286590479115,0.0,0.0,0.13609751301289394
13.516,1.9610124645786793,1.918565546736184,0.0,0.0,0.16196920520213023
13.541,1.9288739885453872,1.9330389161806822,0.0,0.0,0.16224802761602639
13.566,1.9322289344482206,1.9369784311686922,0.0,0.0,0.1622512966394258
13.591,1.9552557440638143,1.942701536795286,0.0,0.0,0.18578480797932248
13.615,1.9590142947093814,1.9178131679648744,0.0,0.0,0.16222883563414534
13.641,1.9478999795631213,1.9355539614375068,0.0,0.0,0.18541983996309971
13.665,1.9523927752372496,1.9378654044986854,0.0,0.0,0.18502026954826903
13.691,1.953981914956684,1.9399862076508725,0.0,0.0,0.18603117528773902
13.716,1.9498686173157453,1.9393359679191957,0.0,0.0,0.18587944310027213
13.741,1.9585497425808014,1.9448110210805092,0.0,0.0,0.1862618624018101
13.766,1.9531724205213354,1.9431641174780399,0.0,0.0,0.1856879927131547
13.791,1.9296682427094798,1.9097503142928844,0.0,0.0,0.13689463737099883
13.816,1.9301248796466515,1.9318820691639924,0.0,0.0,0.1624320910931801
13.841,1.92420493398798,1.906900022400961,0.0,0.0,0.13601355834951462
13.866,1.934551597992886,1.9128145651131492,0.0,0.0,0.13726537547152545
13.891,1.924025913255745,1.931178186237867,0.0,0.0,0.16154671975628684
13.916,1.9311592477889254,1.9120841552170353,0.0,0.0,0.1369990976110953
13.941,1.9614278543609411,1.9168493462897274,0.0,0.0,0.1610929246441751
13.966,1.9294448482210838,1.9036769508042568,0.0,0.0,0.13671947682599625
13.99,1.9342747917165637,1.9360549835565724,0.0,0.0,0.16441673530455733
14.016,1.9548490367855353,1.9424331000245425,0.0,0.0,0.18523623456461433
14.041,1.9522784713064234,1.9437311715663574,0.0,0.0,0.1858001548457285
14.066,1.9625061490250575,1.9190251662956845,0.0,0.0,0.1614614295251867
14.09,1.9664840754287312,1.900369183156078,0.0,0.0,0.14053857292040145
14.116,1.9482592610089655,1.9113543771619559,0.0,0.0,0.1623393107250963
14.141,1.9561482264034136,1.947529901276573,0.0,0.0,0.18632342632979657
14.166,1.9492579321229657,1.9373450563245826,0.0,0.0,0.18554195176523494
14.191,1.9514938666588586,1.9376060662544696,0.0,0.0,0.18493059631964967
14.215,1.9517654422034947,1.9366705172430942,0.0,0.0,0.1849036814455172
