times,x1,y1,vx1,vy1,radiusl,x2,y2,vx2,vy2,radius2
11.643,-1,-1,-1,-1,-1
11.743,-1,-1,-1,-1,-1
11.844,-1,-1,-1,-1,-1
11.943,-1,-1,-1,-1,-1
12.044,0.9594013427350073,0.9398165109661941,0.0006283920735351728,-0.0004506856944647705,0.2928057078262147
12.144,-1,-1,-1,-1,-1
12.243,-1,-1,-1,-1,-1
12.343,-1,-1,-1,-1,-1
12.443,-1,-1,-1,-1,-1
12.543,0.9647028605278948,0.9385706995271975,0.0008579443178794356,-0.0005726159023404688,0.2960601278250113
12.643,-1,-1,-1,-1,-1
12.743,-1,-1,-1,-1,-1
12.843,-1,-1,-1,-1,-1
12.943,0.9756812986086033,0.9374445390275405,-5.22968000133895e-06,-2.346346098587788e-05,0.29537770912282707
13.043,-1,-1,-1,-1,-1
13.143,-1,-1,-1,-1,-1
13.243,-1,-1,-1,-1,-1
13.343,0.9645047763624155,0.9395521803241884,-0.0010845098187567941,0.00029776210639928687,0.2956098063021042
13.443,-1,-1,-1,-1,-1
13.545,-1,-1,-1,-1,-1
13.643,-1,-1,-1,-1,-1
13.743,-1,-1,-1,-1,-1
13.843,-1,-1,-1,-1,-1
13.949,-1,-1,-1,-1,-1
14.043,-1,-1,-1,-1,-1
14.143,0.9781678613202055,0.8693455837297307,0.002366992952370502,-0.0005100136767705427,0.26062208009974475
14.243,-1,-1,-1,-1,-1
14.343,-1,-1,-1,-1,-1
14.443,-1,-1,-1,-1,-1
14.543,-1,-1,-1,-1,-1
14.643,-1,-1,-1,-1,-1
14.743,-1,-1,-1,-1,-1
14.849,0.9876754934508666,0.7322946659648039,-0.001972619249756205,0.00012133504921652233,0.24592819734218335
14.943,-1,-1,-1,-1,-1
15.043,-1,-1,-1,-1,-1
15.143,0.9672449651076077,0.6856512732741157,0.0028654394277821244,-0.0021205616221076857,0.2568809586669829
15.243,-1,-1,-1,-1,-1
15.343,0.9453306667156032,0.6601366964941289,-0.0003427598400701302,-0.0005289392266851425,0.29525375235865364
15.443,0.9564238211094095,0.6272400582541684,0.00232751863441658,-0.001083256668030989,0.25930979012905053
15.543,-1,-1,-1,-1,-1
15.643,-1,-1,-1,-1,-1
15.743,-1,-1,-1,-1,-1
15.843,-1,-1,-1,-1,-1
15.943,-1,-1,-1,-1,-1
16.043,0.9520308373070864,0.5205313926841717,0.0006098836294672022,-0.0006393546490670351,0.29724627257449643
16.147,-1,-1,-1,-1,-1
16.247,-1,-1,-1,-1,-1
16.343,0.9807671133035472,0.439982542635183,-0.0023732704751921194,0.001296369969998535,0.24324016739330068
16.443,-1,-1,-1,-1,-1
16.543,0.9613126381252168,0.41125549879390255,0.0001740911270794707,-0.0006132677759050287,0.2901319889739263
16.643,-1,-1,-1,-1,-1
16.743,0.9584599507444443,0.3748793607921812,0.0005260796280175681,-0.00024264150933613982,0.2914966966046274
16.843,-1,-1,-1,-1,-1
16.943,0.9752115043814956,0.33518679512614324,0.0009141512498783386,-0.001104029741305239,0.26566764016393235
17.043,-1,-1,-1,-1,-1
17.143,-1,-1,-1,-1,-1
17.243,-1,-1,-1,-1,-1
17.343,1.0012847318832927,0.25211215045375507,-0.002821548018183393,0.0006931850964888718,0.23839381666100803
17.443,-1,-1,-1,-1,-1
17.543,0.9773832882057809,0.22269616348997548,-0.00025406816080081546,-0.0016481041276783124,0.29168118076416133
17.643,-1,-1,-1,-1,-1
