distance,collision_distnce
2.0028379592198506,0.5700000000000001
2.0028379842768644,0.5700000000000001
2.002838009333876,0.5700000000000001
2.0028380343908845,0.5700000000000001
2.0028380594478916,0.5700000000000001
2.0028380845048965,0.5700000000000001
2.0028381095618997,0.5700000000000001
2.0028381346188997,0.5700000000000001
2.0028381596758984,0.5700000000000001
2.002838184732895,0.5700000000000001
2.0028382097898896,0.5700000000000001
2.002838234846881,0.5700000000000001
2.0028382599038705,0.5700000000000001
2.0028382849608586,0.5700000000000001
2.002838310017844,0.5700000000000001
2.002838335074827,0.5700000000000001
2.0028383601318085,0.5700000000000001
2.002838385188787,0.5700000000000001
2.0028384102457646,0.5700000000000001
2.002838435302739,0.5700000000000001
2.0028384603597114,0.5700000000000001
2.002838485416682,0.5700000000000001
2.0028385104736506,0.5700000000000001
2.0028385355306164,0.5700000000000001
2.0028385605875805,0.5700000000000001
2.0028385856445423,0.5700000000000001
2.0028386107015024,0.5700000000000001
2.0028386357584593,0.5700000000000001
2.002838660815415,0.5700000000000001
2.0028386858723684,0.5700000000000001
2.0028387109293195,0.5700000000000001
2.002838735986268,0.5700000000000001
2.002838761043215,0.5700000000000001
2.0028387861001593,0.5700000000000001
2.002838811157102,0.5700000000000001
2.0028388362140426,0.5700000000000001
2.0028388612709804,0.5700000000000001
2.002838886327917,0.5700000000000001
2.002838911384851,0.5700000000000001
2.002838936441783,0.5700000000000001
2.0028389614987123,0.5700000000000001
2.0028389865556395,0.5700000000000001
2.0028390116125654,0.5700000000000001
2.002839036669488,0.5700000000000001
2.002839061726409,0.5700000000000001
2.0028390867833274,0.5700000000000001
2.0028391118402444,0.5700000000000001
2.0028391368971588,0.5700000000000001
2.0028391619540713,0.5700000000000001
2.002839187010981,0.5700000000000001
2.0028392120678897,0.5700000000000001
2.0028392371247956,0.5700000000000001
2.0028392621816993,0.5700000000000001
2.0028392872386007,0.5700000000000001
2.0028393122955004,0.5700000000000001
2.002839337352398,0.5700000000000001
2.0028393624092935,0.5700000000000001
2.0028393874661856,0.5700000000000001
2.002839412523077,0.5700000000000001
2.002839437579966,0.5700000000000001
2.002839462636852,0.5700000000000001
2.0028394876937363,0.5700000000000001
2.0028395127506182,0.5700000000000001
2.002839537807499,0.5700000000000001
2.0028395628643763,0.5700000000000001
2.0028395879212524,0.5700000000000001
2.0028396129781263,0.5700000000000001
2.0028396380349975,0.5700000000000001
2.0028396630918666,0.5700000000000001
2.0028396881487343,0.5700000000000001
2.0028397132055993,0.5700000000000001
2.002839738262462,0.5700000000000001
2.002839763319323,0.5700000000000001
2.0028397883761815,0.5700000000000001
2.0028398134330385,0.5700000000000001
2.0028398384898924,0.5700000000000001
2.0028398635467446,0.5700000000000001
2.0028398886035945,0.5700000000000001
2.0028399136604427,0.5700000000000001
2.0028399387172877,0.5700000000000001
2.0028399637741314,0.5700000000000001
2.002839988830973,0.5700000000000001
2.0028400138878126,0.5700000000000001
2.0028400389446492,0.5700000000000001
2.0028400640014845,0.5700000000000001
2.002840089058317,0.5700000000000001
2.002840114115148,0.5700000000000001
2.0028401391719766,0.5700000000000001
2.002840164228803,0.5700000000000001
2.002840189285627,0.5700000000000001
2.002840214342449,0.5700000000000001
2.002840239399269,0.5700000000000001
2.0028402644560868,0.5700000000000001
2.002840289512902,0.5700000000000001
2.0028403145697156,0.5700000000000001
2.0028403396265273,0.5700000000000001
2.002840364683336,0.5700000000000001
2.002840389740143,0.5700000000000001
2.002840414796948,0.5700000000000001
2.0028404398537507,0.5700000000000001
2.0028404649105513,0.5700000000000001
2.0028404899673498,0.5700000000000001
2.002840515024146,0.5700000000000001
2.00284054008094,0.5700000000000001
2.002840565137732,0.5700000000000001
2.0028405901945217,0.5700000000000001
2.0028406152513094,0.5700000000000001
2.002840640308095,0.5700000000000001
2.0028406653648783,0.5700000000000001
2.002840690421659,0.5700000000000001
2.002840715478438,0.5700000000000001
2.0028407405352144,0.5700000000000001
2.0028407655919893,0.5700000000000001
2.002840790648762,0.5700000000000001
2.0028408157055324,0.5700000000000001
2.0028408407623006,0.5700000000000001
2.0028408658190666,0.5700000000000001
2.0028408908758304,0.5700000000000001
2.0028409159325924,0.5700000000000001
2.002840940989352,0.5700000000000001
2.0028409660461097,0.5700000000000001
2.0028409911028655,0.5700000000000001
2.0028410161596186,0.5700000000000001
2.0028410412163695,0.5700000000000001
2.0028410662731186,0.5700000000000001
2.0028410913298655,0.5700000000000001
2.0028411163866098,0.5700000000000001
2.0028411414433522,0.5700000000000001
2.0028411665000925,0.5700000000000001
2.0028411915568305,0.5700000000000001
2.0028412166135663,0.5700000000000001
2.0028412416703003,0.5700000000000001
2.0028412667270326,0.5700000000000001
2.0028412917837617,0.5700000000000001
2.0028413168404895,0.5700000000000001
2.0028413418972146,0.5700000000000001
2.002841366953938,0.5700000000000001
2.0028413920106587,0.5700000000000001
2.0028414170673776,0.5700000000000001
2.0028414421240943,0.5700000000000001
2.002841467180809,0.5700000000000001
2.002841492237521,0.5700000000000001
2.0028415172942315,0.5700000000000001
2.002841542350939,0.5700000000000001
2.0028415674076454,0.5700000000000001
2.0028415924643492,0.5700000000000001
2.0028416175210504,0.5700000000000001
2.0028416425777498,0.5700000000000001
2.0028416676344474,0.5700000000000001
2.0028416926911423,0.5700000000000001
2.0028417177478355,0.5700000000000001
2.0028417428045264,0.5700000000000001
2.002841767861215,0.5700000000000001
2.0028417929179017,0.5700000000000001
2.0028418179745864,0.5700000000000001
2.0028418430312684,0.5700000000000001
2.0028418680879483,0.5700000000000001
2.0028418931446264,0.5700000000000001
2.002841918201302,0.5700000000000001
2.0028419432579754,0.5700000000000001
2.002841968314647,0.5700000000000001
2.002841993371316,0.5700000000000001
2.0028420184279834,0.5700000000000001
2.002842043484648,0.5700000000000001
2.0028420685413115,0.5700000000000001
2.002842093597972,0.5700000000000001
2.0028421186546304,0.5700000000000001
2.002842143711287,0.5700000000000001
2.002842168767941,0.5700000000000001
2.0028421938245935,0.5700000000000001
2.002842218881244,0.5700000000000001
2.0028422439378915,0.5700000000000001
2.002842268994537,0.5700000000000001
2.0028422940511805,0.5700000000000001
2.0028423191078217,0.5700000000000001
2.0028423441644607,0.5700000000000001
2.0028423692210984,0.5700000000000001
2.002842394277733,0.5700000000000001
2.0028424193343657,0.5700000000000001
2.002842444390996,0.5700000000000001
2.002842469447625,0.5700000000000001
2.002842494504251,0.5700000000000001
2.0028425195608754,0.5700000000000001
2.0028425446174976,0.5700000000000001
2.0028425696741174,0.5700000000000001
2.002842594730735,0.5700000000000001
2.0028426197873506,0.5700000000000001
2.002842644843964,0.5700000000000001
2.0028426699005752,0.5700000000000001
2.0028426949571845,0.5700000000000001
2.0028427200137915,0.5700000000000001
2.002842745070396,0.5700000000000001
2.0028427701269984,0.5700000000000001
2.0028427951835988,0.5700000000000001
2.0028428202401973,0.5700000000000001
2.0028428452967937,0.5700000000000001
2.0028428703533883,0.5700000000000001
2.0028428954099793,0.5700000000000001
2.00284292046657,0.5700000000000001
2.0028429455231573,0.5700000000000001
2.002842970579743,0.5700000000000001
2.002842995636326,0.5700000000000001
2.0028430206929078,0.5700000000000001
2.002843045749486,0.5700000000000001
2.002843070806063,0.5700000000000001
2.0028430958626378,0.5700000000000001
2.00284312091921,0.5700000000000001
2.0028431459757807,0.5700000000000001
2.0028431710323487,0.5700000000000001
2.002843196088915,0.5700000000000001
2.0028432211454787,0.5700000000000001
2.00284324620204,0.5700000000000001
2.0028432712586004,0.5700000000000001
2.0028432963151572,0.5700000000000001
2.0028433213717127,0.5700000000000001
2.002843346428266,0.5700000000000001
2.002843371484817,0.5700000000000001
2.002843396541366,0.5700000000000001
2.002843421597913,0.5700000000000001
2.0028434466544573,0.5700000000000001
2.0028434717109995,0.5700000000000001
2.00284349676754,0.5700000000000001
2.0028435218240777,0.5700000000000001
2.002843546880614,0.5700000000000001
2.002843571937148,0.5700000000000001
2.0028435969936793,0.5700000000000001
2.002843622050209,0.5700000000000001
2.002843647106736,0.5700000000000001
2.002843672163262,0.5700000000000001
2.0028436972197845,0.5700000000000001
2.002843722276306,0.5700000000000001
2.0028437473328244,0.5700000000000001
2.0028437723893413,0.5700000000000001
2.0028437974458555,0.5700000000000001
2.002843822502368,0.5700000000000001
2.0028438475588777,0.5700000000000001
2.002843872615386,0.5700000000000001
2.0028438976718914,0.5700000000000001
2.0028439227283954,0.5700000000000001
2.0028439477848967,0.5700000000000001
2.0028439728413963,0.5700000000000001
2.0028439978978936,0.5700000000000001
2.0028440229543882,0.5700000000000001
2.0028440480108816,0.5700000000000001
2.0028440730673727,0.5700000000000001
2.0028440981238615,0.5700000000000001
2.0028441231803478,0.5700000000000001
2.002844148236832,0.5700000000000001
2.0028441732933144,0.5700000000000001
2.0028441983497944,0.5700000000000001
2.002844223406272,0.5700000000000001
2.002844248462748,0.5700000000000001
2.0028442735192216,0.5700000000000001
2.002844298575693,0.5700000000000001
2.0028443236321625,0.5700000000000001
2.0028443486886296,0.5700000000000001
2.0028443737450945,0.5700000000000001
