x,y,vx,vy
0.9971641452940516,0.0028686740605280807,-2.3175758899254647e-05,2.311236482783389e-05
0.9971641202741093,0.002868699963588993,-2.3175756520544005e-05,2.311236595142577e-05
0.9971640952541694,0.0028687258666513344,-2.3175754140791696e-05,2.3112367075591374e-05
0.9971640702342319,0.002868751769715105,-2.317575176227653e-05,2.3112368200717293e-05
0.9971640452142969,0.002868777672780303,-2.3175749382613554e-05,2.3112369325007807e-05
0.9971640201943645,0.0028688035758469314,-2.3175747002141175e-05,2.3112370450325324e-05
0.9971639951744344,0.0028688294789149895,-2.3175744621369604e-05,2.3112371576364263e-05
0.997163970154507,0.0028688553819844766,-2.317574223823245e-05,2.311237270080116e-05
0.9971639451345818,0.0028688812850553944,-2.3175739853853737e-05,2.3112373826797176e-05
0.9971639201146593,0.0028689071881277395,-2.317573747031773e-05,2.3112374950824964e-05
0.9971638950947391,0.0028689330912015118,-2.3175735086831436e-05,2.3112376073421185e-05
0.9971638700748215,0.0028689589942767118,-2.317573270466173e-05,2.311237719683836e-05
0.9971638450549063,0.0028689848973533403,-2.3175730322065262e-05,2.3112378321483802e-05
0.9971638200349938,0.002869010800431399,-2.3175727938644453e-05,2.3112379447429754e-05
0.9971637950150839,0.0028690367035108877,-2.3175725558688967e-05,2.311238057308141e-05
0.9971637699951763,0.002869062606591805,-2.317572318328095e-05,2.3112381697507994e-05
0.9971637449752713,0.0028690885096741498,-2.317572080986172e-05,2.311238282068857e-05
0.9971637199553687,0.0028691144127579223,-2.3175718433031335e-05,2.3112383944112392e-05
0.9971636949354685,0.0028691403158431225,-2.317571605234094e-05,2.3112385068114488e-05
0.9971636699155709,0.0028691662189297504,-2.3175713670637534e-05,2.311238619155144e-05
0.9971636448956758,0.002869192122017807,-2.317571128957985e-05,2.311238731568924e-05
0.9971636198757831,0.0028692180251072927,-2.3175708909552375e-05,2.3112388441009737e-05
0.9971635948558929,0.002869243928198208,-2.3175706530004933e-05,2.3112389566309934e-05
0.9971635698360051,0.002869269831290551,-2.317570414978343e-05,2.3112390689440186e-05
0.9971635448161198,0.0028692957343843203,-2.3175701767734944e-05,2.3112391811659812e-05
0.9971635197962371,0.0028693216374795164,-2.3175699383811282e-05,2.3112392935109453e-05
0.9971634947763567,0.0028693475405761424,-2.3175696999198196e-05,2.3112394059608906e-05
0.9971634697564788,0.002869373443674196,-2.3175694614083656e-05,2.3112395184124748e-05
0.9971634447366037,0.002869399346773679,-2.31756922273519e-05,2.3112396309277474e-05
0.9971634197167311,0.002869425249874592,-2.3175689847147716e-05,2.311239743403942e-05
0.9971633946968608,0.0028694511529769335,-2.3175687475165937e-05,2.3112398558721845e-05
0.997163369676993,0.002869477056080703,-2.317568510300028e-05,2.3112399683173217e-05
0.9971633446571279,0.002869502959185902,-2.317568272645869e-05,2.311240080796073e-05
0.997163319637265,0.0028695288622925287,-2.3175680347677268e-05,2.3112401931795377e-05
0.9971632946174047,0.002869554765400584,-2.3175677968115642e-05,2.3112403055549065e-05
0.9971632695975469,0.0028695806685100677,-2.3175675587909757e-05,2.3112404180595227e-05
0.9971632445776915,0.002869606571620981,-2.317567320680262e-05,2.3112405305269623e-05
0.9971632195578386,0.002869632474733322,-2.3175670825528726e-05,2.3112406429528302e-05
0.9971631945379882,0.002869658377847091,-2.317566844436742e-05,2.3112407552848723e-05
0.9971631695181402,0.002869684280962288,-2.3175666062908157e-05,2.3112408677072803e-05
0.9971631444982947,0.002869710184078914,-2.31756636815312e-05,2.3112409801870537e-05
0.9971631194784517,0.0028697360871969696,-2.3175661299869842e-05,2.31124109265184e-05
0.9971630944586112,0.002869761990316454,-2.317565891676295e-05,2.3112412051676184e-05
0.9971630694387731,0.0028697878934373683,-2.3175656531996656e-05,2.3112413177108855e-05
0.9971630444189375,0.0028698137965597103,-2.317565414885563e-05,2.3112414301098872e-05
0.9971630193991047,0.0028698396996834803,-2.3175651764088586e-05,2.311241542466758e-05
0.9971629943792742,0.002869865602808677,-2.3175649382843218e-05,2.3112416547905704e-05
0.9971629693594463,0.0028698915059353044,-2.3175647007631337e-05,2.311241767270928e-05
0.9971629443396208,0.002869917409063359,-2.317564463315824e-05,2.311241879749776e-05
0.9971629193197978,0.0028699433121928447,-2.3175642255554476e-05,2.3112419922955842e-05
0.9971628942999773,0.0028699692153237592,-2.317563987616856e-05,2.3112421048248504e-05
0.9971628692801592,0.002869995118456102,-2.3175637496692233e-05,2.3112422171808022e-05
0.9971628442603436,0.0028700210215898718,-2.3175635117117834e-05,2.311242329532649e-05
0.9971628192405305,0.00287004692472507,-2.3175632737090744e-05,2.3112424419514532e-05
0.9971627942207199,0.002870072827861697,-2.3175630358191393e-05,2.3112425544473125e-05
0.9971627692009117,0.0028700987309997544,-2.3175627978130316e-05,2.3112426669587775e-05
0.9971627441811061,0.0028701246341392393,-2.317562559577994e-05,2.3112427794000035e-05
0.9971627191613028,0.0028701505372801545,-2.317562321308519e-05,2.3112428919516696e-05
0.997162694141502,0.002870176440422499,-2.317562082992272e-05,2.3112430044461692e-05
0.9971626691217038,0.0028702023435662714,-2.3175618446611506e-05,2.311243116871918e-05
0.997162644101908,0.0028702282467114736,-2.3175616063083327e-05,2.3112432293213306e-05
0.9971626190821149,0.0028702541498581043,-2.3175613678062493e-05,2.3112433418096882e-05
0.9971625940623243,0.002870280053006163,-2.3175611299091046e-05,2.311243454250249e-05
0.9971625690425362,0.00287030595615565,-2.317560892480908e-05,2.3112435666250717e-05
0.9971625440227505,0.0028703318593065663,-2.3175606550500372e-05,2.3112436791525023e-05
0.9971625190029673,0.0028703577624589116,-2.3175604174174128e-05,2.3112437915726537e-05
0.9971624939831866,0.002870383665612686,-2.317560179514042e-05,2.3112439041029784e-05
0.9971624689634082,0.002870409568767888,-2.3175599416685298e-05,2.3112440164946543e-05
0.9971624439436325,0.0028704354719245196,-2.317559703751746e-05,2.311244128932696e-05
0.9971624189238592,0.002870461375082578,-2.3175594657679832e-05,2.3112442413482258e-05
0.9971623939040883,0.0028704872782420662,-2.3175592276063993e-05,2.3112443537693107e-05
0.99716236888432,0.0028705131814029837,-2.3175589894732393e-05,2.311244466241265e-05
0.997162343864554,0.0028705390845653288,-2.317558751184691e-05,2.3112445787503776e-05
0.9971623188447906,0.002870564987729104,-2.3175585127107303e-05,2.3112446911922568e-05
0.9971622938250296,0.0028705908908943064,-2.3175582745928746e-05,2.311244803571252e-05
0.9971622688052711,0.002870616794060937,-2.317558036368031e-05,2.3112449159451472e-05
0.9971622437855152,0.0028706426972289955,-2.3175577980033372e-05,2.311245028385134e-05
0.9971622187657618,0.002870668600398484,-2.317557559478317e-05,2.311245140803996e-05
0.997162193746011,0.0028706945035694006,-2.3175573215174868e-05,2.3112452532422117e-05
0.9971621687262626,0.0028707204067417442,-2.317557083764772e-05,2.311245365627933e-05
0.9971621437065168,0.0028707463099155173,-2.3175568461006993e-05,2.31124547812416e-05
0.9971621186867734,0.00287077221309072,-2.3175566084279916e-05,2.3112455906220153e-05
0.9971620936670325,0.0028707981162673503,-2.3175563708352896e-05,2.3112457029636102e-05
0.997162068647294,0.002870824019445409,-2.3175561330109484e-05,2.3112458154048223e-05
0.9971620436275579,0.0028708499226248966,-2.3175558949694534e-05,2.311245927896584e-05
0.9971620186078244,0.002870875825805812,-2.3175556568619162e-05,2.3112460402344184e-05
0.9971619935880933,0.0028709017289881554,-2.317555418743597e-05,2.3112461526469618e-05
0.9971619685683648,0.002870927632171927,-2.3175551805768743e-05,2.3112462650260755e-05
0.9971619435486386,0.002870953535357128,-2.3175549424002107e-05,2.3112463775478922e-05
0.997161918528915,0.002870979438543757,-2.317554704272475e-05,2.3112464899563834e-05
0.9971618935091939,0.002871005341731815,-2.3175544659427403e-05,2.3112466023919922e-05
0.9971618684894752,0.0028710312449213,-2.3175542275369585e-05,2.311246714689319e-05
0.997161843469759,0.002871057148112213,-2.317553989038692e-05,2.3112468270896077e-05
0.9971618184500455,0.0028710830513045565,-2.3175537505611157e-05,2.31124693967134e-05
0.9971617934303344,0.002871108954498328,-2.3175535126534428e-05,2.3112470520914336e-05
0.9971617684106259,0.002871134857693528,-2.3175532751475328e-05,2.3112471645241825e-05
0.9971617433909198,0.0028711607608901558,-2.3175530376930435e-05,2.3112472768549984e-05
