times,x1,y1,vx1,vy1,radiusl,x2,y2,vx2,vy2,radius2,x3,y3,vx3,vy3,radius3,x4,y4,vx4,vy4,radius4
224.718,-1,-1,-1,-1,-1
224.742,-1,-1,-1,-1,-1
224.768,-1,-1,-1,-1,-1
224.793,-1,-1,-1,-1,-1
224.818,-1,-1,-1,-1,-1
224.843,-1,-1,-1,-1,-1
224.867,-1,-1,-1,-1,-1
224.893,-1,-1,-1,-1,-1
224.918,-1,-1,-1,-1,-1
224.943,1.9622353088983475,2.274704944294444,0.0,0.0,0.07191202744323497
224.968,-1,-1,-1,-1,-1
224.993,-1,-1,-1,-1,-1
225.018,1.9584600897857285,2.04619877130871,0.0,0.0,0.06948276654628716
225.043,-1,-1,-1,-1,-1
225.068,-1,-1,-1,-1,-1
225.093,-1,-1,-1,-1,-1
225.118,-1,-1,-1,-1,-1
225.143,-1,-1,-1,-1,-1
225.168,-1,-1,-1,-1,-1
225.193,-1,-1,-1,-1,-1
225.218,1.9578575317347298,2.1879749318364623,0.0,0.0,0.07032998842327029
225.243,-1,-1,-1,-1,-1
225.268,-1,-1,-1,-1,-1
225.293,-1,-1,-1,-1,-1
225.318,-1,-1,-1,-1,-1
225.343,-1,-1,-1,-1,-1
225.368,-1,-1,-1,-1,-1
225.393,-1,-1,-1,-1,-1
225.418,-1,-1,-1,-1,-1
225.442,1.968999008495639,2.0103506411152674,0.0,0.0,0.09877538252893805
225.468,-1,-1,-1,-1,-1
225.492,-1,-1,-1,-1,-1
225.518,-1,-1,-1,-1,-1
225.543,-1,-1,-1,-1,-1
225.567,1.9602019047079757,2.0430697373314755,0.0,0.0,0.07173960098206172
225.594,-1,-1,-1,-1,-1
225.618,-1,-1,-1,-1,-1
225.642,-1,-1,-1,-1,-1
225.668,1.9577925959705615,2.1104268305469622,0.0,0.0,0.07282218515017633
225.693,-1,-1,-1,-1,-1
225.717,-1,-1,-1,-1,-1
225.743,-1,-1,-1,-1,-1
225.768,-1,-1,-1,-1,-1
225.793,-1,-1,-1,-1,-1
225.818,-1,-1,-1,-1,-1
225.843,-1,-1,-1,-1,-1
225.868,-1,-1,-1,-1,-1
225.893,-1,-1,-1,-1,-1
225.917,-1,-1,-1,-1,-1
225.942,-1,-1,-1,-1,-1
225.968,-1,-1,-1,-1,-1
225.993,-1,-1,-1,-1,-1
226.018,-1,-1,-1,-1,-1
226.043,-1,-1,-1,-1,-1
226.068,-1,-1,-1,-1,-1
226.093,1.9656499852927856,2.0575777547311516,0.0,0.0,0.06724525990467747
226.118,-1,-1,-1,-1,-1
226.143,-1,-1,-1,-1,-1
226.168,-1,-1,-1,-1,-1
226.193,-1,-1,-1,-1,-1
226.218,-1,-1,-1,-1,-1
226.243,-1,-1,-1,-1,-1
226.267,1.9631744636268682,2.1909587575730725,0.0,0.0,0.07481047225806167
226.293,-1,-1,-1,-1,-1
226.317,-1,-1,-1,-1,-1
226.343,-1,-1,-1,-1,-1
226.368,-1,-1,-1,-1,-1
226.393,-1,-1,-1,-1,-1
226.418,-1,-1,-1,-1,-1
226.442,-1,-1,-1,-1,-1
226.468,-1,-1,-1,-1,-1
226.493,-1,-1,-1,-1,-1
226.518,-1,-1,-1,-1,-1
226.542,-1,-1,-1,-1,-1
226.568,-1,-1,-1,-1,-1
226.593,-1,-1,-1,-1,-1
226.618,-1,-1,-1,-1,-1
226.642,-1,-1,-1,-1,-1
226.668,-1,-1,-1,-1,-1
226.693,-1,-1,-1,-1,-1
226.718,-1,-1,-1,-1,-1
226.742,-1,-1,-1,-1,-1
226.768,-1,-1,-1,-1,-1
226.793,-1,-1,-1,-1,-1
226.818,-1,-1,-1,-1,-1
226.843,-1,-1,-1,-1,-1
226.868,-1,-1,-1,-1,-1
226.893,-1,-1,-1,-1,-1
226.918,-1,-1,-1,-1,-1
226.943,-1,-1,-1,-1,-1
226.968,-1,-1,-1,-1,-1
226.993,-1,-1,-1,-1,-1
227.018,-1,-1,-1,-1,-1
227.043,-1,-1,-1,-1,-1
227.068,1.9764208515822013,1.8756635651902258,0.0,0.0,0.10328676477347198
227.093,1.9652727877078184,2.191662428185746,0.0,0.0,0.07715455998994411
227.118,-1,-1,-1,-1,-1
227.142,-1,-1,-1,-1,-1
227.168,-1,-1,-1,-1,-1
227.193,-1,-1,-1,-1,-1
227.218,-1,-1,-1,-1,-1
227.243,-1,-1,-1,-1,-1
227.267,-1,-1,-1,-1,-1
227.293,-1,-1,-1,-1,-1
227.318,-1,-1,-1,-1,-1
227.343,-1,-1,-1,-1,-1
