times,x1,y1,vx1,vy1,radiusl,x2,y2,vx2,vy2,radius2,x3,y3,vx3,vy3,radius3
227.612,-1,-1,-1,-1,-1
227.637,-1,-1,-1,-1,-1
227.661,-1,-1,-1,-1,-1
227.687,-1,-1,-1,-1,-1
227.711,-1,-1,-1,-1,-1
227.737,-1,-1,-1,-1,-1
227.762,-1,-1,-1,-1,-1
227.787,-1,-1,-1,-1,-1
227.812,1.9751383022443276,1.9468053348057923,0.0,0.0,0.10002970276187942
227.836,-1,-1,-1,-1,-1
227.862,-1,-1,-1,-1,-1
227.886,-1,-1,-1,-1,-1
227.912,-1,-1,-1,-1,-1
227.937,-1,-1,-1,-1,-1
227.962,-1,-1,-1,-1,-1
227.987,-1,-1,-1,-1,-1
228.012,-1,-1,-1,-1,-1
228.036,-1,-1,-1,-1,-1
228.062,-1,-1,-1,-1,-1
228.087,-1,-1,-1,-1,-1
228.112,-1,-1,-1,-1,-1
228.137,-1,-1,-1,-1,-1
228.162,-1,-1,-1,-1,-1
228.187,-1,-1,-1,-1,-1
228.212,-1,-1,-1,-1,-1
228.236,-1,-1,-1,-1,-1
228.262,-1,-1,-1,-1,-1
228.287,1.9599116329589914,2.1165389184913415,0.0,0.0,0.07145824349965124
228.311,-1,-1,-1,-1,-1
228.337,-1,-1,-1,-1,-1
228.362,-1,-1,-1,-1,-1
228.387,-1,-1,-1,-1,-1
228.412,-1,-1,-1,-1,-1
228.437,-1,-1,-1,-1,-1
228.461,-1,-1,-1,-1,-1
228.49,-1,-1,-1,-1,-1
228.512,-1,-1,-1,-1,-1
228.536,-1,-1,-1,-1,-1
228.562,-1,-1,-1,-1,-1
228.587,-1,-1,-1,-1,-1
228.612,-1,-1,-1,-1,-1
228.637,-1,-1,-1,-1,-1
228.662,-1,-1,-1,-1,-1
228.687,2.0192456740894653,1.8784632566143997,0.0,0.0,0.18129977200397004
228.712,-1,-1,-1,-1,-1
228.737,-1,-1,-1,-1,-1
228.762,1.9787247454339094,1.9412428847396082,0.0,0.0,0.10881751638552176
228.786,-1,-1,-1,-1,-1
228.812,-1,-1,-1,-1,-1
228.837,-1,-1,-1,-1,-1
228.862,-1,-1,-1,-1,-1
228.887,-1,-1,-1,-1,-1
228.912,-1,-1,-1,-1,-1
228.936,-1,-1,-1,-1,-1
228.961,-1,-1,-1,-1,-1
228.987,-1,-1,-1,-1,-1
229.011,-1,-1,-1,-1,-1
229.037,-1,-1,-1,-1,-1
229.062,-1,-1,-1,-1,-1
229.087,-1,-1,-1,-1,-1
229.112,-1,-1,-1,-1,-1
229.136,-1,-1,-1,-1,-1
229.162,-1,-1,-1,-1,-1
229.186,-1,-1,-1,-1,-1
229.212,-1,-1,-1,-1,-1
229.236,1.957939149881323,1.9722033451383485,0.0,0.0,0.07082634306834953
229.262,-1,-1,-1,-1,-1
229.286,-1,-1,-1,-1,-1
229.312,-1,-1,-1,-1,-1
229.337,-1,-1,-1,-1,-1
229.362,-1,-1,-1,-1,-1
229.387,1.9629619355820793,2.195150634724717,0.0,0.0,0.06881159245874827
229.412,-1,-1,-1,-1,-1
229.437,-1,-1,-1,-1,-1
229.461,-1,-1,-1,-1,-1
229.487,-1,-1,-1,-1,-1
229.512,-1,-1,-1,-1,-1
229.537,-1,-1,-1,-1,-1
229.562,-1,-1,-1,-1,-1
229.586,-1,-1,-1,-1,-1
229.612,-1,-1,-1,-1,-1
229.637,-1,-1,-1,-1,-1
229.663,-1,-1,-1,-1,-1
229.687,-1,-1,-1,-1,-1
229.712,1.9660676394628664,2.1943950493235667,0.0,0.0,0.07505836466589569
229.737,-1,-1,-1,-1,-1
229.762,1.960977798146892,1.9708606546394458,0.0,0.0,0.07497597903820877
229.787,1.9639607131357213,1.977748737921344,0.0,0.0,0.0727593298724375
229.812,-1,-1,-1,-1,-1
229.837,-1,-1,-1,-1,-1
229.862,-1,-1,-1,-1,-1
229.887,-1,-1,-1,-1,-1
229.911,-1,-1,-1,-1,-1
229.937,-1,-1,-1,-1,-1
229.962,-1,-1,-1,-1,-1
229.987,1.9627366822340326,1.9828820429803924,0.0,0.0,0.06712166838856384
230.012,-1,-1,-1,-1,-1
230.037,-1,-1,-1,-1,-1
230.062,-1,-1,-1,-1,-1
230.087,-1,-1,-1,-1,-1
230.112,-1,-1,-1,-1,-1
230.137,-1,-1,-1,-1,-1
230.162,-1,-1,-1,-1,-1
230.187,-1,-1,-1,-1,-1
230.211,-1,-1,-1,-1,-1
230.237,-1,-1,-1,-1,-1
230.262,-1,-1,-1,-1,-1
230.287,1.9677399063423833,1.9153625540818502,0.0,0.0,0.07156190939693885
230.312,-1,-1,-1,-1,-1
230.337,-1,-1,-1,-1,-1
230.362,-1,-1,-1,-1,-1
230.386,1.962034066381785,2.0841864378549713,0.0,0.0,0.07458128572824083
230.412,-1,-1,-1,-1,-1
230.437,-1,-1,-1,-1,-1
230.462,-1,-1,-1,-1,-1
230.487,-1,-1,-1,-1,-1
230.512,-1,-1,-1,-1,-1
230.537,-1,-1,-1,-1,-1
230.562,-1,-1,-1,-1,-1
230.587,1.9452280319063,2.22029784007022,0.0,0.0,0.07581113204231787
230.612,-1,-1,-1,-1,-1
230.637,-1,-1,-1,-1,-1
230.662,-1,-1,-1,-1,-1
230.687,-1,-1,-1,-1,-1
230.712,-1,-1,-1,-1,-1
230.737,1.916484765692105,1.745519668795212,0.0,0.0,0.06366992346550956
230.762,-1,-1,-1,-1,-1
230.787,-1,-1,-1,-1,-1
230.812,-1,-1,-1,-1,-1
230.836,-1,-1,-1,-1,-1
230.862,-1,-1,-1,-1,-1
230.886,-1,-1,-1,-1,-1
230.912,-1,-1,-1,-1,-1
230.938,-1,-1,-1,-1,-1
230.962,-1,-1,-1,-1,-1
230.987,-1,-1,-1,-1,-1
231.012,-1,-1,-1,-1,-1
231.036,-1,-1,-1,-1,-1
231.062,-1,-1,-1,-1,-1
231.086,-1,-1,-1,-1,-1
231.112,-1,-1,-1,-1,-1
231.137,-1,-1,-1,-1,-1
231.162,-1,-1,-1,-1,-1
231.187,-1,-1,-1,-1,-1
231.212,-1,-1,-1,-1,-1
231.237,-1,-1,-1,-1,-1
231.262,-1,-1,-1,-1,-1
231.287,-1,-1,-1,-1,-1
231.312,-1,-1,-1,-1,-1
231.337,-1,-1,-1,-1,-1
231.362,-1,-1,-1,-1,-1
231.387,1.9561774148809423,1.8464747408058957,0.0,0.0,0.06519738302434183
231.412,-1,-1,-1,-1,-1
231.437,-1,-1,-1,-1,-1
231.462,-1,-1,-1,-1,-1
231.487,-1,-1,-1,-1,-1
231.512,-1,-1,-1,-1,-1
231.537,-1,-1,-1,-1,-1
231.562,-1,-1,-1,-1,-1
231.587,-1,-1,-1,-1,-1
231.611,-1,-1,-1,-1,-1
231.637,-1,-1,-1,-1,-1
231.662,-1,-1,-1,-1,-1
231.687,-1,-1,-1,-1,-1
231.712,-1,-1,-1,-1,-1
231.737,-1,-1,-1,-1,-1
231.762,-1,-1,-1,-1,-1
231.787,-1,-1,-1,-1,-1
231.812,-1,-1,-1,-1,-1
231.837,-1,-1,-1,-1,-1
