x,y,vx,vy
2.5000000000013647,1.5000000010367966,0.0,0.0
2.5000000000013647,1.5000000010367966,0.0,0.0
2.5000000000013647,1.50000000103695,0.0,0.0
2.5000000000013647,1.50000000103695,0.0,0.0
2.5000000000013647,1.5000000010371035,0.0,0.0
2.5000000000013647,1.5000000010371035,0.0,0.0
2.5000000000013647,1.500000001037257,0.0,0.0
2.5000000000013647,1.500000001037257,0.0,0.0
2.500000000001365,1.5000000010374104,0.0,0.0
2.500000000001365,1.5000000010374104,0.0,0.0
2.500000000001365,1.5000000010375638,0.0,0.0
2.500000000001365,1.5000000010375638,0.0,0.0
2.500000000001365,1.5000000010377172,0.0,0.0
2.500000000001365,1.5000000010377172,0.0,0.0
2.500000000001365,1.5000000010378707,0.0,0.0
2.500000000001365,1.5000000010378707,0.0,0.0
2.5000000000013656,1.5000000010380241,0.0,0.0
2.5000000000013656,1.5000000010380241,0.0,0.0
2.5000000000013656,1.5000000010381775,0.0,0.0
2.5000000000013656,1.5000000010381775,0.0,0.0
2.5000000000013656,1.500000001038331,0.0,0.0
2.5000000000013656,1.500000001038331,0.0,0.0
2.5000000000013656,1.5000000010384844,0.0,0.0
2.5000000000013656,1.5000000010384844,0.0,0.0
2.500000000001366,1.5000000010386378,0.0,0.0
2.500000000001366,1.5000000010386378,0.0,0.0
2.500000000001366,1.5000000010387913,0.0,0.0
2.500000000001366,1.5000000010387913,0.0,0.0
2.500000000001366,1.5000000010389447,0.0,0.0
2.500000000001366,1.5000000010389447,0.0,0.0
2.500000000001366,1.5000000010390981,0.0,0.0
2.500000000001366,1.5000000010390981,0.0,0.0
2.5000000000013665,1.5000000010392516,0.0,0.0
2.5000000000013665,1.5000000010392516,0.0,0.0
2.5000000000013665,1.500000001039405,0.0,0.0
2.5000000000013665,1.500000001039405,0.0,0.0
2.5000000000013665,1.5000000010395584,0.0,0.0
2.5000000000013665,1.5000000010395584,0.0,0.0
2.5000000000013665,1.5000000010397119,0.0,0.0
2.5000000000013665,1.5000000010397119,0.0,0.0
2.5000000000013665,1.5000000010398653,0.0,0.0
2.5000000000013665,1.5000000010398653,0.0,0.0
2.500000000001367,1.5000000010400187,0.0,0.0
2.500000000001367,1.5000000010400187,0.0,0.0
2.500000000001367,1.5000000010401722,0.0,0.0
2.500000000001367,1.5000000010401722,0.0,0.0
2.500000000001367,1.5000000010403256,0.0,0.0
2.500000000001367,1.5000000010403256,0.0,0.0
2.500000000001367,1.500000001040479,0.0,0.0
2.500000000001367,1.500000001040479,0.0,0.0
2.5000000000013674,1.5000000010406325,0.0,0.0
2.5000000000013674,1.5000000010406325,0.0,0.0
2.5000000000013674,1.500000001040786,0.0,0.0
2.5000000000013674,1.500000001040786,0.0,0.0
2.5000000000013674,1.5000000010409393,0.0,0.0
2.5000000000013674,1.5000000010409393,0.0,0.0
2.5000000000013674,1.5000000010410928,0.0,0.0
2.5000000000013674,1.5000000010410928,0.0,0.0
2.500000000001368,1.5000000010412462,0.0,0.0
2.500000000001368,1.5000000010412462,0.0,0.0
2.500000000001368,1.5000000010413996,0.0,0.0
2.500000000001368,1.5000000010413996,0.0,0.0
2.500000000001368,1.500000001041553,0.0,0.0
2.500000000001368,1.500000001041553,0.0,0.0
2.500000000001368,1.5000000010417065,0.0,0.0
2.500000000001368,1.5000000010417065,0.0,0.0
2.5000000000013682,1.50000000104186,0.0,0.0
2.5000000000013682,1.50000000104186,0.0,0.0
2.5000000000013682,1.5000000010420134,0.0,0.0
2.5000000000013682,1.5000000010420134,0.0,0.0
2.5000000000013682,1.5000000010421668,0.0,0.0
2.5000000000013682,1.5000000010421668,0.0,0.0
2.5000000000013682,1.5000000010423202,0.0,0.0
2.5000000000013682,1.5000000010423202,0.0,0.0
2.5000000000013687,1.5000000010424737,0.0,0.0
2.5000000000013687,1.5000000010424737,0.0,0.0
2.5000000000013687,1.500000001042627,0.0,0.0
2.5000000000013687,1.500000001042627,0.0,0.0
2.5000000000013687,1.5000000010427805,0.0,0.0
2.5000000000013687,1.5000000010427805,0.0,0.0
2.5000000000013687,1.500000001042934,0.0,0.0
2.5000000000013687,1.500000001042934,0.0,0.0
2.500000000001369,1.5000000010430874,0.0,0.0
2.500000000001369,1.5000000010430874,0.0,0.0
2.500000000001369,1.5000000010432408,0.0,0.0
2.500000000001369,1.5000000010432408,0.0,0.0
2.500000000001369,1.5000000010433943,0.0,0.0
2.500000000001369,1.5000000010433943,0.0,0.0
2.500000000001369,1.5000000010435477,0.0,0.0
2.500000000001369,1.5000000010435477,0.0,0.0
2.500000000001369,1.5000000010437011,0.0,0.0
2.500000000001369,1.5000000010437011,0.0,0.0
2.5000000000013696,1.5000000010438546,0.0,0.0
2.5000000000013696,1.5000000010438546,0.0,0.0
2.5000000000013696,1.500000001044008,0.0,0.0
2.5000000000013696,1.500000001044008,0.0,0.0
2.5000000000013696,1.5000000010441614,0.0,0.0
2.5000000000013696,1.5000000010441614,0.0,0.0
2.5000000000013696,1.5000000010443149,0.0,0.0
2.5000000000013696,1.5000000010443149,0.0,0.0
2.50000000000137,1.5000000010444683,0.0,0.0
2.50000000000137,1.5000000010444683,0.0,0.0
2.50000000000137,1.5000000010446217,0.0,0.0
